Male,Senior,Grants and loans,No,Heterosexual,"White, Hispanic",Social sciences (not incl. BEO or econ),No,No,Domestic,Strongly approve,Very informed,"Passion for subject, Chances of employment after graduation, Influence of peers, Influence of family",No opinion,No opinion,Once a week,Once or twice a month,Somewhat agree,Strongly disagree,Strongly disagree,"Professional testing tutor (paid), Free resources offered by community or school","Classes, Mutual friends, Extracurricular activities",,,,,,
Female,Sophomore,None,No,Heterosexual,White,Life sciences,No,Yes,Domestic,Strongly approve,Somewhat informed,Passion for subject,Somewhat agree,Somewhat agree,Once a year,Never,Strongly agree,Strongly agree,Strongly disagree,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Female,Junior,"Grants, covering all costs",No,Heterosexual,Asian,Life sciences,No,No,International,Strongly approve,Somewhat informed,Passion for subject,Strongly disagree,Strongly agree,Never,Once or twice a semester,Somewhat agree,No opinion,Somewhat disagree,Professional testing tutor (paid),I have not hooked up with anyone at Brown,,,,,,
Male,Junior,None,No,Heterosexual,White,"Physical sciences (incl. math, CS), Business (BEO or econ)",No,No,Domestic,Strongly approve,Very informed,"Passion for subject, Chances of employment after graduation, Influence of family",Somewhat disagree,Somewhat disagree,Once a year,Once or twice a month,Strongly agree,Strongly agree,Strongly disagree,Preparation books,Parties and other social gatherings,,,,,,
Male,Senior,None,No,Heterosexual,White,"Humanities/arts, Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of family",Somewhat disagree,Strongly agree,Never,Once a year,Somewhat agree,Somewhat agree,Strongly disagree,"Testing classes (paid), Preparation books, Free resources offered by community or school","Dating apps or websites, Mutual friends",,,,,,
Male,Junior,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat approve,Very informed,Passion for subject,No opinion,Somewhat disagree,Once or twice a month,Once or twice a month,Strongly agree,Strongly agree,Strongly disagree,"Preparation books, Free resources offered by community or school","Classes, Mutual friends, Housing arrangements, Parties and other social gatherings, Extracurricular activities, Other",,,,,,
Female,First-year,"Grants, covering some costs",No,Heterosexual,Hispanic,Humanities/arts,No,No,Domestic,No opinion,Somewhat informed,Passion for subject,Somewhat agree,No opinion,Never,Once or twice a semester,Strongly agree,Somewhat agree,No opinion,No resources,I have not hooked up with anyone at Brown,,,,,,
Male,Sophomore,"Grants, covering all costs",No,Heterosexual,Asian,Life sciences,No,No,Domestic,Somewhat disapprove,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers, Influence of family",Somewhat disagree,No opinion,Once a year,Once or twice a semester,Strongly agree,Strongly agree,No opinion,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Female,First-year,None,No,Heterosexual,Asian,Life sciences,,,,No opinion,Somewhat informed,"Passion for subject, Influence of faculty members",Somewhat disagree,No opinion,Once or twice a semester,Once or twice a semester,Somewhat agree,Strongly disagree,No opinion,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Male,First-year,"Grants, covering some costs",No,Heterosexual,Black,Life sciences,No,No,Domestic,Somewhat disapprove,Very informed,"Passion for subject, Chances of employment after graduation, Influence of family",No opinion,Strongly agree,Never,Once or twice a semester,No opinion,Somewhat disagree,Somewhat disagree,"Preparation books, Free resources offered by community or school","Dating apps or websites, Classes, Housing arrangements, Extracurricular activities",,,,,,
Male,Sophomore,"Grants, covering some costs",No,Heterosexual,Asian,"Life sciences, Business (BEO or econ)",No,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of family",Somewhat agree,Strongly agree,Once a year,Once a year,Somewhat agree,Somewhat agree,Somewhat disagree,Professional testing tutor (paid),I have not hooked up with anyone at Brown,,,,,,
Male,First-year,None,No,Other,White,"Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat approve,Very informed,"Passion for subject, Chances of employment after graduation, Influence of peers",Somewhat disagree,Somewhat disagree,Once or twice a month,Once or twice a month,Somewhat agree,Strongly agree,Strongly disagree,No resources,"Mutual friends, Housing arrangements, Parties and other social gatherings",,,,,,
Male,First-year,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",Yes,No,Domestic,No opinion,Somewhat informed,Passion for subject,Somewhat disagree,Somewhat agree,Once or twice a month,Never,No opinion,No opinion,Somewhat disagree,Professional testing tutor (paid),I have not hooked up with anyone at Brown,,,,,,
Female,Sophomore,None,No,Heterosexual,Asian,Humanities/arts,No,No,International,Somewhat approve,Somewhat informed,Passion for subject,No opinion,Somewhat agree,Never,Once or twice a month,Somewhat agree,No opinion,Strongly disagree,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Female,First-year,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,Somewhat disapprove,Somewhat informed,Passion for subject,Strongly agree,Strongly agree,Once a year,Once or twice a month,No opinion,Strongly disagree,Strongly disagree,"Professional testing tutor (paid), Preparation books","Parties and other social gatherings, Extracurricular activities",,,,,,
Male,First-year,"Grants, covering some costs",Yes,Heterosexual,Hispanic,"Life sciences, Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Very informed,"Passion for subject, Influence of peers, Influence of family",Somewhat agree,Somewhat agree,More than once a week,Once or twice a semester,Strongly agree,Strongly agree,No opinion,No resources,I have not hooked up with anyone at Brown,,,,,,
Female,Sophomore,"Grants, covering some costs",No,Bisexual,"White, Native Hawaiian/Pacific Islander",Humanities/arts,No,Yes,Domestic,Somewhat disapprove,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of family",Somewhat agree,Strongly agree,Once a year,Once or twice a month,Somewhat agree,Somewhat disagree,Somewhat disagree,Free resources offered by community or school,I have not hooked up with anyone at Brown,,,,,,
Female,Junior,"Grants, covering all costs",No,Bisexual,"White, Other",Social sciences (not incl. BEO or econ),No,No,International,No opinion,Somewhat informed,Passion for subject,Somewhat disagree,Strongly agree,Once a year,Once or twice a semester,No opinion,Strongly agree,No opinion,Free resources offered by community or school,"Mutual friends, Housing arrangements, Parties and other social gatherings",,,,,,
Female,First-year,None,No,Heterosexual,"White, Asian","Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers, Influence of family",Somewhat agree,Strongly agree,Once a year,Once or twice a semester,Somewhat agree,Somewhat disagree,Somewhat disagree,Free resources offered by community or school,"Classes, Mutual friends, Housing arrangements, Parties and other social gatherings, Other",,,,,,
Female,Junior,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat disapprove,Somewhat uninformed,"Passion for subject, Chances of employment after graduation",Somewhat disagree,Somewhat disagree,Never,Once or twice a semester,Strongly agree,Strongly agree,Strongly disagree,Preparation books,"Classes, Parties and other social gatherings",,,,,,
Male,Junior,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation",Strongly agree,Strongly agree,Once or twice a month,Once a week,Somewhat agree,Somewhat disagree,Somewhat disagree,Testing classes (paid),Parties and other social gatherings,,,,,,
Female,Sophomore,None,No,Heterosexual,White,Business (BEO or econ),No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers",Somewhat disagree,Somewhat agree,Once or twice a semester,Once or twice a semester,Somewhat agree,Strongly agree,Strongly disagree,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Female,First-year,None,No,Heterosexual,White,Business (BEO or econ),Yes,No,International,Somewhat approve,Somewhat informed,"Chances of employment after graduation, Influence of family",Somewhat disagree,Somewhat agree,Once or twice a semester,Once or twice a semester,Somewhat agree,Somewhat agree,Somewhat disagree,"Preparation books, Free resources offered by community or school","Mutual friends, Housing arrangements, Parties and other social gatherings",,,,,,
Male,First-year,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",Yes,No,International,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation",Somewhat agree,Somewhat agree,Once or twice a month,Once a week,No opinion,Somewhat disagree,No opinion,Preparation books,Mutual friends,,,,,,
Female,First-year,None,Yes,Bisexual,Asian,Humanities/arts,No,No,International,No opinion,Very informed,"Passion for subject, Chances of employment after graduation",Strongly agree,Strongly agree,Once or twice a semester,Once or twice a month,Somewhat agree,Somewhat disagree,No opinion,"Professional testing tutor (paid), Testing classes (paid), Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Male,Sophomore,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS), Business (BEO or econ)",No,No,International,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation",Somewhat disagree,Somewhat agree,Once a year,Once or twice a semester,Somewhat agree,Somewhat agree,No opinion,"Professional testing tutor (paid), Testing classes (paid), Preparation books",I have not hooked up with anyone at Brown,,,,,,
Female,First-year,None,Yes,Heterosexual,White,"Life sciences, Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Very informed,"Passion for subject, Chances of employment after graduation, Influence of family",Somewhat disagree,No opinion,Once or twice a month,Once or twice a semester,Somewhat agree,Somewhat agree,No opinion,"Testing classes (paid), Preparation books, Free resources offered by community or school","Classes, Mutual friends, Housing arrangements, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,Junior,None,No,Other,White,"Physical sciences (incl. math, CS)",,,,Somewhat disapprove,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers",Somewhat agree,Strongly agree,Never,Once or twice a month,No opinion,Strongly disagree,No opinion,"Professional testing tutor (paid), Preparation books","Mutual friends, Parties and other social gatherings",,,,,,
Male,Junior,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,International,Somewhat approve,Somewhat informed,"Chances of employment after graduation, Influence of peers, Influence of family",Somewhat agree,Strongly agree,Once or twice a month,Once a week,Strongly agree,Strongly agree,No opinion,"Professional testing tutor (paid), Preparation books, Free resources offered by community or school",Extracurricular activities,,,,,,
